compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00004365,320085,Mountain View Reg Med Ctr,4311 East Lohman Avenue,Las Cruces,NM,88011,1,HSI00000249,Community Health Systems,Franklin,TN,176,8005,45.59,0,1,0,0.2590340909,1,0.0160551752,0,5,272216397,1319849677
CHSP00004366,271306,Mountainview Medical Center,16 West Main Street,White Sulphur Springs,MT,59645,1,,,,,25,49,0,0,0,0,0,0,0.0994699137,0,1,5775929,5775929
CHSP00004367,351301,Mountrail County Medical Center,615 6th Street Se,Stanley,ND,58784,1,,,,,11,49,0,0,0,0,0,0,0.0429073722,0,1,11735842,15751401
CHSP00004368,471302,Mt Ascutney Hospital And Health Cent,289 County Road,Windsor,VT,05089,1,HSI00000299,Dartmouth-Hitchcock,Lebanon,NH,25,306,0,0,0,0,0,0,0.0431509482,0,1,59833576,125764260
CHSP00004370,061321,Mt. San Rafael Hospital,410 Benedicta Avenue,Trinidad,CO,81082,1,,,,,25,411,0,0,0,0,0,0,0.1389661286,1,1,32622578,86777013
CHSP00004371,213300,Mt Washington Pediatric Hospital  In,1708 West Rogers Avenue,Baltimore,MD,21209,0,HSI00001175,University of Maryland Medical System,Baltimore,MD,,,,0,,,,,,,1,,
CHSP00004372,451335,Muenster Memorial Hospital,605 North Maple Street,Muenster,TX,76252,1,,,,,18,61,0,0,0,0,0,0,0.0142217997,0,3,8907626,11528448
CHSP00004373,451372,Muleshoe Area Medical Center,708 South First Street,Muleshoe,TX,79347,1,,,,,25,43,0,0,0,0,0,0,0.2580733195,1,5,6095927,11774755
CHSP00004374,500015,Multicare Auburn Medical Center,"202 North Division, Plaza One",Auburn,WA,98001,1,HSI00000714,Multicare Health System,Tacoma,WA,84,6697,0,0,0,0,0,0,0.1553964494,1,1,214733917,904037268
CHSP00004375,500079,Good Samaritan Hospital,401 15th Avenue Se,Puyallup,WA,98372,1,HSI00000714,Multicare Health System,Tacoma,WA,320,19515,18.84,0,0,0,0.058875,0,0.1108640111,1,1,654557590,2491735937
CHSP00004376,503301,Mary Bridge Childrens Hosp & Hlt Ct,317 Martin Luther King Jr Way,Tacoma,WA,98405,1,HSI00000714,Multicare Health System,Tacoma,WA,82,2968,9.15,0,0,0,0.1115853659,0,,0,1,328667183,911922507
CHSP00004377,500129,Tacoma General Allenmore Hospital,315 Martin Luther King Jr Way,Tacoma,WA,98405,1,HSI00000714,Multicare Health System,Tacoma,WA,374,20883,21.98,0,0,0,0.0587700535,1,0.0747148797,0,1,1325853822,4699199592
CHSP00004378,391301,Muncy Valley Hospital,215 East Water Street,Muncy,PA,17756,1,HSI00001126,UPMC,Pittsburgh,PA,20,582,0,0,0,0,0,0,0.0359242472,0,1,60219776,213340731
CHSP00004379,231308,Munising Memorial Hospital,1500 Sand Point Road,Munising,MI,49862,1,HSI00001188,Upper Peninsula Health Care Solutions,Marquette,MI,11,118,0,0,0,0,0,0,0.10453997,0,1,12126005,20782992
CHSP00004380,100062,Adventhealth Ocala,1500 Sw 1st Avenue,Ocala,FL,34471,1,HSI00000010,AdventHealth,Altamonte Springs,FL,385,18024,0,0,0,0,0,0,0.1701090565,1,2,,
CHSP00004381,230081,Munson Healthcare Cadillac Hospital,400 Hobart Street,Cadillac,MI,49601,1,HSI00000715,Munson Healthcare,Traverse City,MI,49,2500,0,0,0,0,0,0,0.0398920346,0,1,120048747,363418442
CHSP00004382,231322,Munson Healthcare Charlevoix Hospita,14700 Lake Shore Drive,Charlevoix,MI,49720,1,HSI00000715,Munson Healthcare,Traverse City,MI,25,737,0,0,0,0,0,0,0.0107966945,0,1,68120028,108831969
CHSP00004383,230058,Munson Healthcare Grayling Hospital,1100 East Michigan Avenue,Grayling,MI,49738,1,HSI00000715,Munson Healthcare,Traverse City,MI,42,1874,0,0,0,0,0,0,0.0580959824,0,1,91272379,260528291
CHSP00004384,230097,Munson Medical Center,1105 Sixth Street,Traverse City,MI,49684,1,HSI00000715,Munson Healthcare,Traverse City,MI,399,19656,15.36,0,0,0,0.0384962406,0,0.0391288499,0,1,688508141,2133611649
CHSP00004385,341328,Murphy Medical Center,3990 U S Highway 64 East Alt,Murphy,NC,28906,1,HSI00000203,Erlanger Health System,Chattanooga,TN,25,1184,0,0,0,0,0,0,0.1130047329,1,1,49758967,161605344
CHSP00004386,241319,Murray County Memorial Hospital,2042 Juniper Avenue,Slayton,MN,56172,1,HSI00000958,Sanford Health,Sioux Falls,SD,21,166,0,0,0,0,0,0,0.0488442666,0,3,17680335,28587403
CHSP00004387,110050,Adventhealth Murray,707 Old Dalton Ellijay Road,Chatsworth,GA,30705,1,HSI00000010,AdventHealth,Altamonte Springs,FL,29,775,0,0,0,0,0,0,0.1243617113,1,1,39284711,220591453
CHSP00004388,180027,Murray Calloway County Hospital,803 Poplar Street,Murray,KY,42071,1,,,,,99,3191,0,0,0,0,0,0,0.0134795708,0,3,154161608,517735349
CHSP00004389,370057,Muscogee Creek Nation Med Center,1401 Morris Drive,Okmulgee,OK,74447,1,,,,,50,606,0,0,0,0,0,0,0.0250967492,0,3,28153236,80731443
CHSP00004390,372023,Muscogee Creek Nation Long Term Care,1401 Morris Drive,Okmulgee,OK,74447,0,,,,,6,62,0,0,0,0,0,0,,0,3,5374666,7563114
CHSP00004391,161374,Myrtue Medical Center,1213 Garfield Avenue,Harlan,IA,51537,1,,,,,25,621,0,0,0,0,0,0,0.0406953447,0,3,40799174,71942108
CHSP00004392,100018,Naples Community Hospital,350 Seventh Street North,Naples,FL,34102,1,HSI00000716,NCH Healthcare System,Naples,FL,532,30180,51.05,0,0,0,0.0959586466,0,0.1001743667,0,1,677748228,3159608637
CHSP00004394,040118,Nea Baptist Memorial Hospital,4800 East Johnson Avenue,Jonesboro,AR,72401,1,HSI00000081,Baptist Memorial Health Care Corporation,Memphis,TN,180,11075,19.32,0,0,0,0.1073333333,0,0.0293157217,0,2,246733731,1328894869
CHSP00004398,330204,Bellevue Hospital Center,462 First Avenue,New York,NY,10016,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,527,22389,421.82,0,1,1,0.8004174573,1,0.738846352,1,3,1331011715,2927118578
CHSP00004399,332008,Henry J. Carter,1752 Park Avenue,New York,NY,10035,0,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,201,590,0,0,0,0,0,0,,0,3,132718095,283712017
CHSP00004400,330196,Nyc Health + Hospital / South Brookl,2601 Ocean Parkway,Brooklyn,NY,11235,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,292,10720,155.18,0,1,0,0.5314383562,1,0.6250998424,1,3,576715460,1520724473
CHSP00004401,330128,Elmhurst Hospital Center,Health Sciences Library,Elmhurst,NY,11373,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,358,15563,254.05,0,1,1,0.7096368715,1,0.8542527536,1,3,812281076,1985622160
CHSP00004402,330240,Harlem Hospital Center,506 Lenox Avenue,New York,NY,10037,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,217,8894,184.49,0,1,1,0.8501843318,1,0.3661954317,1,3,506863725,974620055
CHSP00004403,330127,Jacobi Medical Center,1400 Pelham Parkway South,Bronx,NY,10461,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,440,22938,350.93,0,1,1,0.7975681818,1,0.5490408225,1,3,1258464449,2483255031
CHSP00004404,330202,Nyc Health+hospital/Kings County,451 Clarkson Avenue,Brooklyn,NY,11203,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,406,14701,377.89,0,1,1,0.9307635468,1,0.576062972,1,3,1079702183,2251407621
CHSP00004405,330080,Lincoln Medical&mental Health Center,234 East 149th Street,Bronx,NY,10451,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,287,16780,295.74,0,1,1,1.0304529617,1,0.686512479,1,3,763956491,1531335930
CHSP00004406,330199,Metropolitan Hospital Center,1901 First Avenue,New York,NY,10029,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,196,5552,178.61,0,1,1,0.9112755102,1,0.7322031341,1,3,441591026,920840071
CHSP00004407,330385,North Central Bronx Hospital,3424 Kossuth Ave,Bronx,NY,10467,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,,,,,,,,,,,,,
CHSP00004408,330231,Queens Hospital Center,82-68 164th Street,Jamaica,NY,11432,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,200,10847,107.15,0,1,0,0.53575,1,0.8677638945,1,3,615927176,1380919604
CHSP00004409,330396,Woodhull Hosptial Center,760 Broadway,Brooklyn,NY,11206,1,HSI00000730,New York City Health and Hospitals Corporation,New York,NY,238,7001,136.69,0,1,0,0.5743277311,1,0.5248800045,1,3,545682859,1036605040
CHSP00004410,330389,Nyu Langone Orthopedic Hospital,301 E 17th St,New York,NY,10003,0,HSI00000717,NYU Langone Health,New York,NY,,,,,,,,,,,,,
CHSP00004411,330214,Nyu Langone Hospitals,550 First Avenue,New York,NY,10016,1,HSI00000717,NYU Langone Health,New York,NY,1571,90850,1324.37,0,1,1,0.8430108211,0,0.0532705794,0,1,6636774000,37285025169
CHSP00004412,450656,Nacogdoches Medical Center,4920 Ne Stallings Drive,Nacogdoches,TX,75965,1,HSI00001066,Tenet Healthcare,Dallas,TX,155,5736,0,0,0,0,0,0,0.0505761811,0,5,111677220,1089733467
CHSP00004413,450508,Nacogdoches Memorial Hospital,1204 North Mound Street,Nacogdoches,TX,75961,1,HSI00000251,Community Hospital Corporation,Plano,TX,,,,,,,,,,,,,
CHSP00004414,080006,Nanticoke Memorial Hospital,801 Middleford Road,Seaford,DE,19973,1,HSI00000818,TidalHealth Peninsula Regional,Salisbury,MD,94,5121,0,0,0,0,0,0,0.0888245883,0,1,136622671,340187933
CHSP00004415,220177,Nantucket Cottage Hospital,57 Prospect Street,Nantucket,MA,02554,1,HSI00000813,Mass General Brigham,Boston,MA,14,517,0,0,0,0,0,0,0.11296396,1,1,65323448,120248630
CHSP00004416,054122,Napa State Hospital,2100 Napa-Vallejo Highway,Napa,CA,94558,0,,,,,151,17,0,0,0,0,0,0,,0,3,,
CHSP00004417,340147,Nash Hospitals Inc,2460 Curtis Ellis Drive,Rocky Mount,NC,27804,1,HSI00001123,UNC Health Care System,Chapel Hill,NC,322,11701,0,0,0,0,0,0,0.0496287812,0,3,326419820,1104959158
CHSP00004418,220098,Nashoba Valley Hospital,200 Groton Road,Ayer,MA,01432,1,HSI00001037,Steward Health Care System,Dallas,TX,57,1610,0,0,0,0,0,0,0.0582298464,0,5,60741977,169611558
CHSP00004419,440111,Metro Nashville General Hospital,1818 Albion Street,Nashville,TN,37208,1,,,,,114,2311,44.31,0,1,0,0.3886842105,1,0.345593173,1,3,54686312,264178019
CHSP00004420,390062,Nason Hospital,105 Nason Drive,Roaring Spring,PA,16673,1,HSI00000584,Lifepoint Health,Brentwood,TN,45,1597,0,0,0,0,0,0,0.0468515482,0,5,51872564,154245592
CHSP00004421,330027,Nassau University Medical Center,2201 Hempstead Turnpike,East Meadow,NY,11554,1,HSI00000767,Northwell Health,New Hyde Park,NY,320,14249,265.95,0,1,1,0.83109375,1,0.1014720746,0,3,430948956,1319692679
CHSP00004422,074008,Natchaug Hospital,189 Storrs Road,Mansfield Center,CT,06250,0,HSI00000452,Hartford Healthcare,Hartford,CT,59,1472,0,0,0,0,0,0,,0,1,42177238,89272916
CHSP00004424,190007,Natchitoches Regional Medical Center,501 Keyser Avenue,Natchitoches,LA,71457,1,HSI00000152,Christus Health,Irving,TX,81,1886,0,0,0,0,0,1,0.053930007,0,3,81954015,276487227
CHSP00004425,330276,Nathan Littauer Hospital & Nursing H,99 East State Street,Gloversville,NY,12078,1,,,,,57,2269,0,0,0,0,0,0,0.0887960978,0,1,104493810,364168997
CHSP00004427,,Nih Clinical Center,"9000 Rockville Pike, Building 10, Room 6-2551",Bethesda,MD,20892,0,,,,,,,,,,,,,,,,,
CHSP00004428,060107,National Jewish Health,1400 Jackson Street,Denver,CO,80206,1,HSI00000720,National Jewish Health,Denver,CO,13,67,6.16,0,1,0,0.4738461538,0,0.0323021718,0,1,156097000,260801251
CHSP00004429,040078,National Park Medical Center,1910 Malvern Avenue,Hot Springs,AR,71901,1,HSI00000584,Lifepoint Health,Brentwood,TN,126,4567,0,0,0,0,0,0,0.073823493,0,5,102844916,1067491163
CHSP00004430,363305,Nationwide Childrens Hospital,700 Children's Drive,Columbus,OH,43205,1,HSI00000722,Nationwide Childrens Hospital,Columbus,OH,694,19099,280.19,1,1,0,0.4037319885,0,,0,1,2048660855,3652792418
CHSP00004431,050248,Natividad Medical Center,1441 Constitution Boulevard,Salinas,CA,93906,1,HSI00000723,Natividad Medical Center,Salinas,CA,144,8252,28.66,0,0,0,0.1990277778,1,0.0355175723,0,3,306843363,1379358363
CHSP00004432,010054,Decatur Morgan Hospital Parkway Campus,1874 Beltline Rd Sw,Decatur,AL,35601,1,HSI00000467,Huntsville Hospital Health System,Huntsville,AL,,,,,,,,,,,,,
CHSP00004433,,Naval Hospital Beaufort,1 Pinckney Boulevard,Beaufort,SC,29902,0,,,,,,,,,,,,,,,,,
CHSP00004434,50006F,Naval Hospital Bremerton,One Boone Road,Bremerton,WA,98312,0,,,,,,,,,,,,,,,,,
CHSP00004435,,Naval Hospital Camp Lejeune,100 Brewster Boulevard,Camp Lejeune,NC,28547,0,,,,,,,,,,,,,,,,,
CHSP00004436,05020F,Naval Hospital Camp Pendleton,200 Mercy Circle,Camp Pendleton,CA,92055,0,,,,,,,,,,,,,,,,,
CHSP00004437,,Naval Hospital Jacksonville,2080 Child Street,Jacksonville,FL,32214,0,,,,,,,,,,,,,,,,,
CHSP00004439,50014F,Naval Health Clinic Oak Harbor,3475 N Saratoga St,Oak Harbor,WA,98278,0,,,,,,,,,,,,,,,,,
CHSP00004440,,Naval Hospital Pensacola,6000 West Highway 98,Pensacola,FL,32512,0,,,,,,,,,,,,,,,,,
CHSP00004441,49008F,Naval Medical Center,620 John Paul Jones Circle,Portsmouth,VA,23708,0,,,,,,,,,,,,,,,,,
CHSP00004442,05022F,Naval Medical Center San Diego,34800 Bob Wilson Drive,San Diego,CA,92134,0,,,,,,,,,,,,,,,,,
CHSP00004443,450447,Navarro Regional Hospital,3201 West State Highway 22,Corsicana,TX,75110,1,HSI00000249,Community Health Systems,Franklin,TN,49,2097,0,0,0,0,0,0,0.0611073575,0,5,88406297,473871030
CHSP00004444,504009,Navos,2600 Sw Holden Street,Seattle,WA,98126,0,HSI00000714,Multicare Health System,Tacoma,WA,70,609,0,0,0,0,0,0,,0,1,39192322,106732133
CHSP00004445,390204,Nazareth Hospital-Phila  Pa,2601 Holme Avenue,Philadelphia,PA,19152,1,HSI00001106,Trinity Health,Livonia,MI,152,6644,63.64,0,1,0,0.4186842105,0,0.0952728865,0,2,157042956,702051184
CHSP00004446,,Nebraska Penal And Correctional Hospital,14th And Pioneer Streets,Lincoln,NE,68501,0,,,,,,,,,,,,,,,,,
CHSP00004447,280132,Bellevue Medical Center,2500 Bellevue Medical Center Drive,Bellevue,NE,68123,1,HSI00001085,The Nebraska Medical Center,Omaha,NE,44,3964,0,0,0,0,0,0,0.0803057324,0,5,104500413,392150966
CHSP00004448,280013,The Nebraska Medical Center,987400 Nebraska Medical Center,Omaha,NE,68198,1,HSI00001085,The Nebraska Medical Center,Omaha,NE,613,21285,432.67,0,1,1,0.7058238173,0,0.0314475461,0,1,1294888474,4216437076
CHSP00004449,280040,Nebraska Methodist Hospital,8303 Dodge Street,Omaha,NE,68114,1,HSI00000672,Methodist Health System,Omaha,NE,356,18004,18.31,0,0,0,0.0514325843,0,0.0434399179,0,1,625541453,1576649019
CHSP00004450,280129,Nebraska Orthopaedic Hospital Llc,2808 South 143rd Plaza,Omaha,NE,68144,0,HSI00001085,The Nebraska Medical Center,Omaha,NE,24,463,0,0,0,0,0,0,,0,5,98936591,233296847
CHSP00004451,280133,Nebraska Spine Hospital,"6901 North 72nd Street, Suite 20300",Omaha,NE,68122,0,HSI00001427,CommonSpirit Health,Chicago,IL,34,950,0,0,0,0,0,0,,0,5,60215087,207910788
CHSP00004453,131303,Oneida County Hospital,150 North 200 West,Malad City,ID,83252,1,,,,,11,179,0,0,0,0,0,0,0.0333117127,0,3,13403813,21925352
CHSP00004454,351308,Nelson County Health System-Hospital,200 Main Street,Mcville,ND,58254,1,,,,,19,42,0,0,0,0,0,0,0.0557965031,0,1,6830719,6830719
CHSP00004455,281324,Nemaha County Hospital,2022 13th Street,Auburn,NE,68305,1,,,,,16,117,0,0,0,0,0,0,0.0518229854,0,3,16129111,23230346
CHSP00004456,171315,Nemaha Valley Community Hospital,1600 Community Drive,Seneca,KS,66538,1,,,,,24,386,0,0,0,0,0,0,0.0255845531,0,1,19389450,31492145
CHSP00004457,103304,Nemours Childrens Hospital,13535 Nemours Parkway,Orlando,FL,32827,1,HSI00000725,Nemours Childrens Health,Jacksonville,FL,130,3245,41.15,1,1,0,0.3165384615,0,,0,1,247257535,831398758
CHSP00004458,171380,Neosho Memorial Regional Med Ctr,629 South Plummer,Chanute,KS,66720,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,21,1376,0,0,0,0,0,0,0.1471465147,1,3,53800960,158355124
CHSP00004459,250043,Neshoba County General Hospital,1001 Holland Avenue,Philadelphia,MS,39350,1,,,,,38,749,0,0,0,0,0,0,0.0932260798,0,3,47591402,90361252
CHSP00004460,171336,Ness County Hospital District #2,312 Custer Street,Ness City,KS,67560,1,,,,,25,84,0,0,0,0,0,0,0.0267631504,0,3,9897617,12081924
CHSP00004461,260061,Nevada Regional Medical Center,800 South Ash Street,Nevada,MO,64772,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,41,873,0,0,0,0,0,0,0.1152468518,1,3,39484805,121107781
CHSP00004463,673049,New Braunfels Regional Rehabilitatio,2041 Sundance Parkway,New Braunfels,TX,78130,0,,,,,40,777,0,0,0,0,0,0,,0,5,18607407,29340435
CHSP00004464,220088,New England Baptist Hospital,125 Parker Hill Avenue,Boston,MA,02120,0,HSI00001416,Beth Israel Lahey Health,Cambridge,MA,75,3690,7.84,0,0,0,0.1045333333,0,,0,1,221215996,391168370
CHSP00004466,203025,New England Rehabilitation Hospital,335 Brighton Avenue,Portland,ME,04102,0,,,,,90,1784,0,0,0,0,0,0,,0,5,38586002,54214762
CHSP00004467,222027,New England Sinai,150 York Street,Stoughton,MA,02072,0,HSI00001037,Steward Health Care System,Dallas,TX,182,358,0,0,0,0,0,0,,0,5,36167596,78713704
CHSP00004468,304000,New Hampshire Hospital,36 Clinton Street,Concord,NH,03301,0,,,,,184,997,0,0,0,0,0,0,,0,3,,
CHSP00004470,340141,New Hanover Regional Medical Center,2131 South 17th Street,Wilmington,NC,28401,1,HSI00000773,Novant Health,Winston Salem,NC,694,34409,95.51,0,0,0,0.1376224784,0,0.0513217571,0,1,1224857926,4560425299
CHSP00004476,301304,New London Hospital,273 County Road,New London,NH,03257,1,HSI00000299,Dartmouth-Hitchcock,Lebanon,NH,25,561,0,0,0,0,0,0,0.0474423123,0,1,79754356,157449606
CHSP00004477,,New Mexico Behavioral Health Institute At Las Vegas,3695 Hot Springs Boulevard,Las Vegas,NM,87701,0,,,,,,,,,,,,,,,,,
CHSP00004478,323026,New Mexico Rehabilitation Center,72 Gail Harris Street,Roswell,NM,88203,0,,,,,15,83,0,0,0,0,0,0,,0,3,8706451,8963605
CHSP00004479,32005F,New Mexico Veterans Affairs Health Care System - Raymond G. Murphy Medical Center,1501 San Pedro Se,Albuquerque,NM,87108,0,,,,,,,,,,,,,,,,,
CHSP00004481,070015,New Milford Hospital,21 Elm St,New Milford,CT,06776,1,HSI00001253,Nuvance Health,Danbury,CT,,,,,,,,,,,,,
CHSP00004482,190313,New Orleans East Hospital,5620 Read Boulevard,New Orleans,LA,70127,1,HSI00000555,LCMC Health System,New Orleans,LA,60,1532,0,0,0,0,0,1,0.03092053,0,3,75418328,243390872
CHSP00004483,241378,New Ulm Medical Center,1324 Fifth Street North,New Ulm,MN,56073,1,HSI00000029,Allina Health,Minneapolis,MN,24,1508,0,0,0,0,0,0,0.0217067811,0,1,128558789,260441757
CHSP00004485,,New York City Children's Center,74-03 Commonwealth Boulevard,Jamaica,NY,11426,0,,,,,,,,,,,,,,,,,
CHSP00004488,330019,Ny Community Hospital Of Brooklyn,2525 Kings Highway,Brooklyn,NY,11229,1,,,,,134,6115,4.5,0,0,0,0.0335820896,1,0.0778335912,0,1,114655358,330793002
CHSP00004489,330100,New York Eye And Ear Infirmary,310 East 14th Street,New York,NY,10003,0,HSI00000711,Mount Sinai Health System,New York,NY,15,342,32.28,0,1,1,2.152,0,,0,1,112837576,418291520
CHSP00004490,330236,New York-Presbyterian/Brooklyn Metho,506 Sixth Street,Brooklyn,NY,11215,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,516,26032,276.1,0,1,0,0.5350775194,1,0.1098728076,1,1,847027995,2938541574
CHSP00004493,334009,New York P.I.,1051 Riverside Drive,New York,NY,10032,0,,,,,21,157,20.24,0,1,1,0.9638095238,0,,0,3,,
CHSP00004494,330306,Nyu Langone Hospital Brooklyn,150 55th St,Brooklyn,NY,11220,1,HSI00000717,NYU Langone Health,New York,NY,,,,,,,,,,,,,
CHSP00004495,330101,New York Presbyterian Hospital,525 East 68th Street,New York,NY,10065,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,2850,113812,1711.83,0,1,1,0.6006421053,1,0.0722372461,0,1,7691623214,28106840883
CHSP00004497,330267,New York Presbyterian Hudson Valley,1980 Crompond Road,Cortlandt Manor,NY,10567,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,128,7274,0,0,0,0,0,0,0.1253187762,1,1,249254642,949888585
CHSP00004498,330061,Newyork Presbyterian Lawrence Hospital,55 Palmer Ave,Bronxville,NY,10708,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,,,,,,,,,,,,,
CHSP00004499,330055,Newyork-Presbyterian/Queens,56-45 Main Street,Flushing,NY,11355,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,476,25547,205.17,0,1,0,0.4310294118,1,0.0403492792,0,1,890135747,3602329055
CHSP00004500,330064,Newyork Presbyterian Lower Manhattan Hospital,170 William St,New York,NY,10038,1,HSI00000731,New York Presbyterian Healthcare System,New York,NY,,,,,,,,,,,,,
CHSP00004501,310002,Newark Beth Israel Medical Center,201 Lyons Avenue At Osborne Terrace,Newark,NJ,07112,1,HSI00000863,RWJBarnabas Health,West Orange,NJ,422,17861,169.53,0,1,0,0.4017298578,1,0.1320242159,1,1,669876796,2842386150
CHSP00004502,330030,Newark Wayne Community Hospital,1200 Driving Park Avenue,Newark,NY,14513,1,HSI00000889,Rochester Regional Health System,Rochester,NY,101,4481,0.84,0,0,0,0.0083168317,0,0.0626129957,0,1,105978379,285276251
CHSP00004503,420053,Newberry County Memorial Hospital,2669 Kinard Street,Newberry,SC,29108,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,48,1626,0,0,0,0,0,0,0.0806171696,0,3,55246793,174297053
CHSP00004504,371336,Newman Memorial Hospital,905 South Main Street,Shattuck,OK,73858,1,,,,,25,178,0,0,0,0,0,0,0.0902535904,0,3,9624883,21013930
CHSP00004505,171384,Newman Regional Health,1201 West 12th Avenue,Emporia,KS,66801,1,,,,,23,1257,0,0,0,0,0,0,0.0755080915,0,3,73941391,138273118
CHSP00004506,054135,Newport Bay Hospital,1501 East 16th Street,Newport Beach,CA,92663,0,,,,,36,557,0,0,0,0,0,0,,0,5,10662729,12392796
