YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,UT,Utah,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,32.1,32.1,,,30.9,33.4,9519.0,Total,,,,,,"(39.360700171, -111.587130635)",FV,FV1,Q018,VALUE,49,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,36.3,36.3,,,34.8,37.7,8809.0,Total,,,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q037,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,50.9,50.9,,,49.3,52.4,8665.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q043,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,21.8,21.8,,,20.5,23.1,8538.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q044,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,32.5,32.5,,,31.1,34.0,8854.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q046,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,30.9,30.9,,,29.5,32.3,8604.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q045,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,25.9,25.9,,,24.6,27.3,9023.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q047,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,30.1,30.1,,,28.7,31.4,8809.0,Total,,,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,36.6,36.6,,,35.2,38.1,8895.0,Total,,,,,,"(37.542680674, -78.457890463)",FV,FV1,Q018,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,15.8,15.8,,,14.7,17.0,8727.0,Total,,,,,,"(37.542680674, -78.457890463)",FV,FV1,Q019,VALUE,51,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",PA,PA1,Q047,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",OWS,OWS1,Q036,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",PA,PA1,Q045,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",PA,PA1,Q043,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",FV,FV1,Q018,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",PA,PA1,Q046,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",OWS,OWS1,Q037,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VI,Virgin Islands,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,,,~,Data not available because sample size is insufficient.,,,,Total,,,,,,"(18.335765, -64.896335)",PA,PA1,Q044,VALUE,78,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,12.9,12.9,,,11.6,14.2,5753.0,Total,,,,,,"(43.625381239, -72.517640791)",FV,FV1,Q019,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,59.7,59.7,,,57.9,61.5,5746.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q043,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,29.7,29.7,,,28.1,31.4,5875.0,Total,,,,,,"(43.625381239, -72.517640791)",FV,FV1,Q018,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,22.6,22.6,,,21.1,24.2,5656.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q044,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,21.6,21.6,,,20.1,23.1,5962.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q047,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,35.1,35.1,,,33.4,36.8,5980.0,Total,,,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,40.1,40.1,,,38.3,41.9,5706.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q045,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,31.4,31.4,,,29.7,33.2,5836.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q046,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,27.6,27.6,,,26.0,29.2,5980.0,Total,,,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,37.2,37.2,,,36.0,38.3,11832.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q045,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,57.9,57.9,,,56.8,59.1,11905.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q043,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,32.6,32.6,,,31.5,33.8,12188.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q046,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,27.7,27.7,,,26.6,28.7,12062.0,Total,,,,,,"(47.522278629, -120.47001079)",OWS,OWS1,Q036,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,34.5,34.5,,,33.4,35.6,12062.0,Total,,,,,,"(47.522278629, -120.47001079)",OWS,OWS1,Q037,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,32.1,32.1,,,31.0,33.2,12170.0,Total,,,,,,"(47.522278629, -120.47001079)",FV,FV1,Q018,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,16.8,16.8,,,15.9,17.7,11926.0,Total,,,,,,"(47.522278629, -120.47001079)",FV,FV1,Q019,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,23.5,23.5,,,22.5,24.6,11755.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q044,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,19.2,19.2,,,18.3,20.2,12383.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q047,VALUE,53,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,22.4,22.4,,,20.8,24.0,5258.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q047,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,21.2,21.2,,,19.7,22.9,5029.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q044,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,32.4,32.4,,,30.7,34.2,5311.0,Total,,,,,,"(44.393191174, -89.816370742)",FV,FV1,Q018,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,35.3,35.3,,,33.5,37.1,5348.0,Total,,,,,,"(44.393191174, -89.816370742)",OWS,OWS1,Q037,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,57.1,57.1,,,55.2,59.0,5083.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q043,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,30.6,30.6,,,28.8,32.4,5142.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q046,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,32.0,32.0,,,30.3,33.8,5348.0,Total,,,,,,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,36.0,36.0,,,34.2,37.9,5049.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q045,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WI,Wisconsin,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,19.0,19.0,,,17.5,20.6,5252.0,Total,,,,,,"(44.393191174, -89.816370742)",FV,FV1,Q019,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,2017.0,Value,18.3,18.3,,,17.0,19.7,5068.0,Total,,,,,,"(38.665510202, -80.712640135)",FV,FV1,Q019,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2017.0,Value,38.1,38.1,,,36.4,39.7,5116.0,Total,,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2017.0,Value,31.6,31.6,,,30.1,33.1,5286.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q047,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,48.1,48.1,,,46.4,49.9,5113.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q043,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,15.1,15.1,,,13.8,16.4,5091.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q044,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017.0,Value,31.5,31.5,,,29.9,33.1,5080.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q045,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,2017.0,Value,44.9,44.9,,,43.2,46.7,5141.0,Total,,,,,,"(38.665510202, -80.712640135)",FV,FV1,Q018,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,22.6,22.6,,,21.2,24.2,5249.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2017.0,Value,33.6,33.6,,,32.0,35.2,5116.0,Total,,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q037,VALUE,54,Total,Total,OVR,OVERALL
2017,2017,WY,Wyoming,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017.0,Value,23.0,23.0,,,21.3,24.7,4125.0,Total,,,,,,"(43.235541343, -108.109830353)",PA,PA1,Q044,VALUE,56,Total,Total,OVR,OVERALL
